dt,direction,entry_price,base_symbol,features,label,exit_time,exit_price,level_crossed,target,stoploss
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.2,NIFTY25AUGFUT,"[np.float64(24633.2), np.float64(0.0), np.float64(24633.2), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449269008221769), 690, 0, 3, np.float64(0.00215427417739755), np.float64(0.0004370794970471878), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.2), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.0,NIFTY25AUGFUT,"[np.float64(24633.0), np.float64(0.0), np.float64(24633.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449288894301485), 690, 0, 3, np.float64(0.0021461724786533756), np.float64(0.0004452022354834374), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24630.0,NIFTY25AUGFUT,"[np.float64(24630.0), np.float64(0.0), np.float64(24630.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.000244958722425207), 690, 0, 3, np.float64(0.0020246312085533337), np.float64(0.000567059141967662), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24630.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24630.0,NIFTY25AUGFUT,"[np.float64(24630.0), np.float64(0.0), np.float64(24630.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.000244958722425207), 690, 0, 3, np.float64(0.0020246312085533337), np.float64(0.000567059141967662), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24630.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24630.0,NIFTY25AUGFUT,"[np.float64(24630.0), np.float64(0.0), np.float64(24630.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.000244958722425207), 690, 0, 3, np.float64(0.0020246312085533337), np.float64(0.000567059141967662), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24630.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24630.0,NIFTY25AUGFUT,"[np.float64(24630.0), np.float64(0.0), np.float64(24630.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.000244958722425207), 690, 0, 3, np.float64(0.0020246312085533337), np.float64(0.000567059141967662), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24630.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.3,NIFTY25AUGFUT,"[np.float64(24633.3), np.float64(0.0), np.float64(24633.3), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449259065303004), 690, 0, 3, np.float64(0.0021583249774357427), np.float64(0.0004330181772910752), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.3), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.3,NIFTY25AUGFUT,"[np.float64(24633.3), np.float64(0.0), np.float64(24633.3), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449259065303004), 690, 0, 3, np.float64(0.0021583249774357427), np.float64(0.0004330181772910752), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.3), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.7,NIFTY25AUGFUT,"[np.float64(24633.7), np.float64(0.0), np.float64(24633.7), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449219294435204), 690, 0, 3, np.float64(0.0021745278487060138), np.float64(0.0004167732280032145), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.7), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.7,NIFTY25AUGFUT,"[np.float64(24633.7), np.float64(0.0), np.float64(24633.7), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449219294435204), 690, 0, 3, np.float64(0.0021745278487060138), np.float64(0.0004167732280032145), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.7), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.7,NIFTY25AUGFUT,"[np.float64(24633.7), np.float64(0.0), np.float64(24633.7), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449219294435204), 690, 0, 3, np.float64(0.0021745278487060138), np.float64(0.0004167732280032145), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.7), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.7,NIFTY25AUGFUT,"[np.float64(24633.7), np.float64(0.0), np.float64(24633.7), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449219294435204), 690, 0, 3, np.float64(0.0021745278487060138), np.float64(0.0004167732280032145), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.7), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.7,NIFTY25AUGFUT,"[np.float64(24633.7), np.float64(0.0), np.float64(24633.7), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449219294435204), 690, 0, 3, np.float64(0.0021745278487060138), np.float64(0.0004167732280032145), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.7), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.7,NIFTY25AUGFUT,"[np.float64(24633.7), np.float64(0.0), np.float64(24633.7), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449219294435204), 690, 0, 3, np.float64(0.0021745278487060138), np.float64(0.0004167732280032145), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.7), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24633.7,NIFTY25AUGFUT,"[np.float64(24633.7), np.float64(0.0), np.float64(24633.7), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449219294435204), 690, 0, 3, np.float64(0.0021745278487060138), np.float64(0.0004167732280032145), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24633.7), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.0,NIFTY25AUGFUT,"[np.float64(24634.0), np.float64(0.0), np.float64(24634.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449189467131951), 690, 0, 3, np.float64(0.0021866796568429246), np.float64(0.00040458986224987877), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.0,NIFTY25AUGFUT,"[np.float64(24634.0), np.float64(0.0), np.float64(24634.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449189467131951), 690, 0, 3, np.float64(0.0021866796568429246), np.float64(0.00040458986224987877), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.0,NIFTY25AUGFUT,"[np.float64(24634.0), np.float64(0.0), np.float64(24634.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.0002449189467131951), 690, 0, 3, np.float64(0.0021866796568429246), np.float64(0.00040458986224987877), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24635.0,NIFTY25AUGFUT,"[np.float64(24635.0), np.float64(0.0), np.float64(24635.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490900480344423), 690, 0, 3, np.float64(0.002227183546444839), np.float64(0.00036398078614424656), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24635.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24635.0,NIFTY25AUGFUT,"[np.float64(24635.0), np.float64(0.0), np.float64(24635.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490900480344423), 690, 0, 3, np.float64(0.002227183546444839), np.float64(0.00036398078614424656), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24635.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24635.0,NIFTY25AUGFUT,"[np.float64(24635.0), np.float64(0.0), np.float64(24635.0), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490900480344423), 690, 0, 3, np.float64(0.002227183546444839), np.float64(0.00036398078614424656), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24635.0), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.9,NIFTY25AUGFUT,"[np.float64(24634.9), np.float64(0.0), np.float64(24634.9), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490999895809796), 690, 0, 3, np.float64(0.0022231333054597365), np.float64(0.0003680415453954373), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.9), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.9,NIFTY25AUGFUT,"[np.float64(24634.9), np.float64(0.0), np.float64(24634.9), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490999895809796), 690, 0, 3, np.float64(0.0022231333054597365), np.float64(0.0003680415453954373), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.9), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.9,NIFTY25AUGFUT,"[np.float64(24634.9), np.float64(0.0), np.float64(24634.9), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490999895809796), 690, 0, 3, np.float64(0.0022231333054597365), np.float64(0.0003680415453954373), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.9), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.9,NIFTY25AUGFUT,"[np.float64(24634.9), np.float64(0.0), np.float64(24634.9), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490999895809796), 690, 0, 3, np.float64(0.0022231333054597365), np.float64(0.0003680415453954373), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.9), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.9,NIFTY25AUGFUT,"[np.float64(24634.9), np.float64(0.0), np.float64(24634.9), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490999895809796), 690, 0, 3, np.float64(0.0022231333054597365), np.float64(0.0003680415453954373), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.9), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
2025-08-06 11:30:00,0,24634.9,NIFTY25AUGFUT,"[np.float64(24634.9), np.float64(0.0), np.float64(24634.9), np.float64(24713.833333333332), np.float64(24710.816666666666), np.float64(24716.85), np.float64(24777.666666666664), np.float64(24847.533333333333), np.float64(24911.366666666665), np.float64(24981.233333333334), np.float64(24643.966666666664), np.float64(24580.13333333333), np.float64(24510.266666666663), np.float64(24446.43333333333), np.float64(6.033333333332848), np.float64(0.00024490999895809796), 690, 0, 3, np.float64(0.0022231333054597365), np.float64(0.0003680415453954373), -1, np.float64(24707.8), np.float64(24738.9), np.float64(24620.0), np.float64(24634.9), np.float64(0.0)]",,,,s1,24580.13333333333,24643.966666666664
